"3232","講義棟","vacant"
"3233","講義棟","vacant"
"3234","講義棟","vacant"
"3235","講義棟","vacant"
"3236","講義棟","vacant"
"3237","講義棟","vacant"
"3238","講義棟","vacant"
"3239","講義棟","vacant"
"3240","講義棟","vacant"
"4001","講義棟","vacant"
"4002","講義棟","vacant"
"4003","講義棟","vacant"
"4004","講義棟","vacant"
"4005","講義棟","vacant"
"4006","講義棟","vacant"
"4007","講義棟","vacant"
"4008","講義棟","vacant"
"4009","講義棟","vacant"
"4010","講義棟","vacant"
"4011","講義棟","vacant"
"4012","講義棟","vacant"
"4013","講義棟","vacant"
"4014","講義棟","vacant"
"4015","講義棟","vacant"
"4016","講義棟","vacant"
"4017","講義棟","vacant"
"4018","講義棟","vacant"
"4019","講義棟","vacant"
"4020","講義棟","vacant"
"4021","講義棟","vacant"
"4022","講義棟","vacant"
"4023","講義棟","vacant"
"4024","講義棟","vacant"
"4025","講義棟","vacant"
"4026","講義棟","vacant"
"4027","講義棟","vacant"
"4028","講義棟","vacant"
"4029","講義棟","vacant"
"4030","講義棟","vacant"
"4031","講義棟","vacant"
"4032","講義棟","vacant"
"4033","講義棟","vacant"
"4034","講義棟","vacant"
"4035","講義棟","vacant"
"4036","講義棟","vacant"
"4037","講義棟","vacant"
"4038","講義棟","vacant"
"4039","講義棟","vacant"
"4040","講義棟","vacant"
"4041","講義棟","vacant"
"4042","講義棟","vacant"
"4043","講義棟","vacant"
"4044","講義棟","vacant"
"4045","講義棟","vacant"
"4046","講義棟","vacant"
"4047","講義棟","vacant"
"4048","講義棟","vacant"
"4049","講義棟","vacant"
"4050","講義棟","vacant"
"4051","講義棟","vacant"
"4052","講義棟","vacant"
"4053","講義棟","vacant"
"4054","講義棟","vacant"
"4055","講義棟","vacant"
"4056","講義棟","vacant"
"4057","講義棟","vacant"
"4058","講義棟","vacant"
"4059","講義棟","vacant"
"4060","講義棟","vacant"
"4061","講義棟","vacant"
"4062","講義棟","vacant"
"4063","講義棟","vacant"
"4064","講義棟","vacant"
"4065","講義棟","vacant"
